Event_Date,Event_Type,Event_Pair,Event_ZScore,Price_T0,Price_T1,Price_Change,Price_Change_Pct,Volatility,Days_Forward
2012-08-03,Correlation Break,Salt_vs_Non Salt,-2.1670220791143127,2.877,2.799,-0.07799999999999985,-2.711157455682998,0.09960316499082983,28
2012-08-10,Correlation Break,Salt_vs_Non Salt,-2.7420857334985276,2.77,2.682,-0.08800000000000008,-3.1768953068592087,0.06627296027157606,28
2012-08-10,Correlation Break,Total Lower 48_vs_Salt,-2.297912465382143,2.77,2.682,-0.08800000000000008,-3.1768953068592087,0.06627296027157606,28
2012-08-10,Correlation Break,Midwest_vs_Salt,-2.347902521640298,2.77,2.682,-0.08800000000000008,-3.1768953068592087,0.06627296027157606,28
2012-08-10,Correlation Break,Mountain_vs_Salt,-2.068813194071976,2.77,2.682,-0.08800000000000008,-3.1768953068592087,0.06627296027157606,28
2012-08-10,Correlation Break,South Central_vs_Salt,-2.405777727059548,2.77,2.682,-0.08800000000000008,-3.1768953068592087,0.06627296027157606,28
2012-08-17,Correlation Break,Total Lower 48_vs_Salt,-2.899382113288947,2.719,2.943,0.2240000000000002,8.23832291283561,0.12664658658936234,28
2012-08-17,Correlation Break,South Central_vs_Non Salt,-2.0103477830935024,2.719,2.943,0.2240000000000002,8.23832291283561,0.12664658658936234,28
2012-08-17,Correlation Break,Salt_vs_Non Salt,-3.4506289526588585,2.719,2.943,0.2240000000000002,8.23832291283561,0.12664658658936234,28
2012-08-17,Correlation Break,Midwest_vs_Salt,-2.8355470989645957,2.719,2.943,0.2240000000000002,8.23832291283561,0.12664658658936234,28
2012-08-17,Correlation Break,Mountain_vs_Salt,-2.608636218134703,2.719,2.943,0.2240000000000002,8.23832291283561,0.12664658658936234,28
2012-08-17,Correlation Break,East_vs_Salt,-2.5263951397324957,2.719,2.943,0.2240000000000002,8.23832291283561,0.12664658658936234,28
2012-08-17,Correlation Break,South Central_vs_Salt,-3.290082877207775,2.719,2.943,0.2240000000000002,8.23832291283561,0.12664658658936234,28
2012-08-24,Correlation Break,Mountain_vs_Salt,-3.0552362016067174,2.702,2.885,0.18299999999999983,6.772760917838632,0.12736359060000751,28
2012-08-24,Correlation Break,Midwest_vs_Salt,-3.225799651875691,2.702,2.885,0.18299999999999983,6.772760917838632,0.12736359060000751,28
2012-08-24,Correlation Break,Pacific_vs_Salt,-2.2880248267753274,2.702,2.885,0.18299999999999983,6.772760917838632,0.12736359060000751,28
2012-08-24,Correlation Break,South Central_vs_Salt,-4.242057566406713,2.702,2.885,0.18299999999999983,6.772760917838632,0.12736359060000751,28
2012-08-24,Correlation Break,Total Lower 48_vs_Salt,-3.4185948146662652,2.702,2.885,0.18299999999999983,6.772760917838632,0.12736359060000751,28
2012-08-24,Correlation Break,Salt_vs_Non Salt,-4.065981375082162,2.702,2.885,0.18299999999999983,6.772760917838632,0.12736359060000751,28
2012-08-24,Correlation Break,East_vs_Salt,-3.0390342628415192,2.702,2.885,0.18299999999999983,6.772760917838632,0.12736359060000751,28
2012-08-31,Correlation Break,Salt_vs_Non Salt,-4.746466449747545,2.799,3.32,0.5209999999999999,18.61379063951411,0.1697935588636358,28
2012-08-31,Correlation Break,Pacific_vs_Salt,-2.755526010943638,2.799,3.32,0.5209999999999999,18.61379063951411,0.1697935588636358,28
2012-08-31,Correlation Break,Total Lower 48_vs_Salt,-4.042586373170968,2.799,3.32,0.5209999999999999,18.61379063951411,0.1697935588636358,28
2012-08-31,Correlation Break,South Central_vs_Non Salt,-2.0112606883381803,2.799,3.32,0.5209999999999999,18.61379063951411,0.1697935588636358,28
2012-08-31,Correlation Break,Midwest_vs_Salt,-3.7266631848592318,2.799,3.32,0.5209999999999999,18.61379063951411,0.1697935588636358,28
2012-08-31,Correlation Break,Mountain_vs_Salt,-3.5912085409246965,2.799,3.32,0.5209999999999999,18.61379063951411,0.1697935588636358,28
2012-08-31,Correlation Break,South Central_vs_Salt,-5.281328871424968,2.799,3.32,0.5209999999999999,18.61379063951411,0.1697935588636358,28
2012-08-31,Correlation Break,East_vs_Salt,-3.676224109806005,2.799,3.32,0.5209999999999999,18.61379063951411,0.1697935588636358,28
2012-09-07,Correlation Break,Salt_vs_Non Salt,-5.221362791837214,2.682,3.396,0.714,26.621923937360176,0.2709793174325127,28
2012-09-07,Correlation Break,Pacific_vs_Salt,-3.1178538134687526,2.682,3.396,0.714,26.621923937360176,0.2709793174325127,28
2012-09-07,Correlation Break,Total Lower 48_vs_Salt,-4.539845877312079,2.682,3.396,0.714,26.621923937360176,0.2709793174325127,28
2012-09-07,Correlation Break,East_vs_Salt,-4.21205507530159,2.682,3.396,0.714,26.621923937360176,0.2709793174325127,28
2012-09-07,Correlation Break,Mountain_vs_Salt,-4.025751818407483,2.682,3.396,0.714,26.621923937360176,0.2709793174325127,28
2012-09-07,Correlation Break,South Central_vs_Salt,-5.871152233275635,2.682,3.396,0.714,26.621923937360176,0.2709793174325127,28
2012-09-07,Correlation Break,South Central_vs_Non Salt,-2.6525439625211233,2.682,3.396,0.714,26.621923937360176,0.2709793174325127,28
2012-09-07,Correlation Break,Midwest_vs_Salt,-4.161587436038603,2.682,3.396,0.714,26.621923937360176,0.2709793174325127,28
2012-09-14,Correlation Break,Pacific_vs_Salt,-3.274390974068597,2.943,3.611,0.6680000000000001,22.697927285083253,0.3085660614612603,28
2012-09-14,Correlation Break,East_vs_Salt,-4.358400858354334,2.943,3.611,0.6680000000000001,22.697927285083253,0.3085660614612603,28
2012-09-14,Correlation Break,South Central_vs_Salt,-5.934964228335582,2.943,3.611,0.6680000000000001,22.697927285083253,0.3085660614612603,28
2012-09-14,Correlation Break,Midwest_vs_Salt,-4.223733968563825,2.943,3.611,0.6680000000000001,22.697927285083253,0.3085660614612603,28
2012-09-14,Correlation Break,Total Lower 48_vs_Salt,-4.626243573585156,2.943,3.611,0.6680000000000001,22.697927285083253,0.3085660614612603,28
2012-09-14,Correlation Break,South Central_vs_Non Salt,-2.8232478565051804,2.943,3.611,0.6680000000000001,22.697927285083253,0.3085660614612603,28
2012-09-14,Correlation Break,Mountain_vs_Salt,-4.094032388236872,2.943,3.611,0.6680000000000001,22.697927285083253,0.3085660614612603,28
2012-09-14,Correlation Break,Salt_vs_Non Salt,-5.209272638781583,2.943,3.611,0.6680000000000001,22.697927285083253,0.3085660614612603,28
2012-09-21,Correlation Break,South Central_vs_Salt,-5.346975399457777,2.885,3.617,0.7320000000000002,25.37261698440209,0.2405010048489057,28
2012-09-21,Correlation Break,Mountain_vs_Salt,-3.8401803819717095,2.885,3.617,0.7320000000000002,25.37261698440209,0.2405010048489057,28
2012-09-21,Correlation Break,South Central_vs_Non Salt,-2.7192514286429823,2.885,3.617,0.7320000000000002,25.37261698440209,0.2405010048489057,28
2012-09-21,Correlation Break,East_vs_Salt,-4.10812658419272,2.885,3.617,0.7320000000000002,25.37261698440209,0.2405010048489057,28
2012-09-21,Correlation Break,Pacific_vs_Salt,-3.1990257773002337,2.885,3.617,0.7320000000000002,25.37261698440209,0.2405010048489057,28
2012-09-21,Correlation Break,Midwest_vs_Salt,-3.9358720439325823,2.885,3.617,0.7320000000000002,25.37261698440209,0.2405010048489057,28
2012-09-21,Correlation Break,Salt_vs_Non Salt,-4.770610638372067,2.885,3.617,0.7320000000000002,25.37261698440209,0.2405010048489057,28
2012-09-21,Correlation Break,Total Lower 48_vs_Salt,-4.313420016051714,2.885,3.617,0.7320000000000002,25.37261698440209,0.2405010048489057,28
2012-09-28,Correlation Break,South Central_vs_Salt,-4.442399229253252,3.32,3.4,0.08000000000000007,2.40963855421687,0.08102894838383679,28
2012-09-28,Correlation Break,Mountain_vs_Salt,-3.398118681576316,3.32,3.4,0.08000000000000007,2.40963855421687,0.08102894838383679,28
2012-09-28,Correlation Break,Pacific_vs_Salt,-2.9219956339792135,3.32,3.4,0.08000000000000007,2.40963855421687,0.08102894838383679,28
2012-09-28,Correlation Break,South Central_vs_Non Salt,-2.529406385550155,3.32,3.4,0.08000000000000007,2.40963855421687,0.08102894838383679,28
2012-09-28,Correlation Break,Total Lower 48_vs_Salt,-3.7824279331147532,3.32,3.4,0.08000000000000007,2.40963855421687,0.08102894838383679,28
2012-09-28,Correlation Break,East_vs_Salt,-3.642416458246795,3.32,3.4,0.08000000000000007,2.40963855421687,0.08102894838383679,28
2012-09-28,Correlation Break,Midwest_vs_Salt,-3.4608257524530446,3.32,3.4,0.08000000000000007,2.40963855421687,0.08102894838383679,28
2012-09-28,Correlation Break,Salt_vs_Non Salt,-4.130553918726098,3.32,3.4,0.08000000000000007,2.40963855421687,0.08102894838383679,28
2012-10-05,Correlation Break,South Central_vs_Salt,-3.3989285371507996,3.396,3.554,0.15799999999999992,4.65253239104829,0.09991026926578621,28
2012-10-05,Correlation Break,South Central_vs_Non Salt,-2.573516014321666,3.396,3.554,0.15799999999999992,4.65253239104829,0.09991026926578621,28
2012-10-05,Correlation Break,Total Lower 48_vs_Salt,-3.1396006690354916,3.396,3.554,0.15799999999999992,4.65253239104829,0.09991026926578621,28
2012-10-05,Correlation Break,Midwest_vs_Salt,-2.8678588609575977,3.396,3.554,0.15799999999999992,4.65253239104829,0.09991026926578621,28
2012-10-05,Correlation Break,Pacific_vs_Salt,-2.5970165744990417,3.396,3.554,0.15799999999999992,4.65253239104829,0.09991026926578621,28
2012-10-05,Correlation Break,East_vs_Salt,-3.0592394756613572,3.396,3.554,0.15799999999999992,4.65253239104829,0.09991026926578621,28
2012-10-05,Correlation Break,Mountain_vs_Salt,-2.840040507245183,3.396,3.554,0.15799999999999992,4.65253239104829,0.09991026926578621,28
2012-10-05,Correlation Break,Salt_vs_Non Salt,-3.405708643302123,3.396,3.554,0.15799999999999992,4.65253239104829,0.09991026926578621,28
2012-10-12,Correlation Break,South Central_vs_Non Salt,-2.5749691209993104,3.611,3.503,-0.1080000000000001,-2.990861257269457,0.09150927613661697,28
2012-10-12,Correlation Break,South Central_vs_Salt,-2.4094696842525636,3.611,3.503,-0.1080000000000001,-2.990861257269457,0.09150927613661697,28
2012-10-12,Correlation Break,East_vs_Salt,-2.413319151196463,3.611,3.503,-0.1080000000000001,-2.990861257269457,0.09150927613661697,28
2012-10-12,Correlation Break,Pacific_vs_Salt,-2.1705291448610926,3.611,3.503,-0.1080000000000001,-2.990861257269457,0.09150927613661697,28
2012-10-12,Correlation Break,Mountain_vs_Salt,-2.2419557568019552,3.611,3.503,-0.1080000000000001,-2.990861257269457,0.09150927613661697,28
2012-10-12,Correlation Break,Midwest_vs_Salt,-2.230858267559637,3.611,3.503,-0.1080000000000001,-2.990861257269457,0.09150927613661697,28
2012-10-12,Correlation Break,Total Lower 48_vs_Salt,-2.4475549957709997,3.611,3.503,-0.1080000000000001,-2.990861257269457,0.09150927613661697,28
2012-10-12,Correlation Break,Salt_vs_Non Salt,-2.6631429326020863,3.611,3.503,-0.1080000000000001,-2.990861257269457,0.09150927613661697,28
2012-10-19,Correlation Break,South Central_vs_Non Salt,-2.536802159730682,3.617,3.79,0.17300000000000004,4.782969311584187,0.1151247770278591,28
2012-10-26,Correlation Break,South Central_vs_Non Salt,-2.4544759285674425,3.4,3.901,0.5009999999999999,14.735294117647054,0.13729668221544325,28
2012-11-02,Correlation Break,South Central_vs_Non Salt,-2.426075488205409,3.554,3.561,0.007000000000000117,0.19696117051210238,0.11818668328226813,28
2012-11-09,Correlation Break,South Central_vs_Non Salt,-2.382021502550134,3.503,3.551,0.04800000000000004,1.3702540679417654,0.1161584557494858,28
2012-11-16,Correlation Break,South Central_vs_Non Salt,-2.2461898491997037,3.79,3.314,-0.476,-12.559366754617413,0.17781909050315273,28
2012-11-23,Correlation Break,East_vs_Pacific,-2.077226519187359,3.901,3.451,-0.44999999999999973,-11.535503716995636,0.16519578571818233,28
2012-11-30,Correlation Break,East_vs_Pacific,-2.4972823845898664,3.561,3.469,-0.09200000000000008,-2.5835439483291234,0.11346470585025203,28
2012-11-30,Correlation Break,Mountain_vs_Pacific,-2.1796446426072484,3.561,3.469,-0.09200000000000008,-2.5835439483291234,0.11346470585025203,28
2012-12-07,Correlation Break,Total Lower 48_vs_Pacific,-2.0761718368298245,3.551,3.287,-0.26400000000000023,-7.434525485778661,0.08590399918527306,28
2012-12-07,Correlation Break,Mountain_vs_Pacific,-2.419361661300438,3.551,3.287,-0.26400000000000023,-7.434525485778661,0.08590399918527306,28
2012-12-07,Correlation Break,East_vs_Pacific,-2.8886630082951847,3.551,3.287,-0.26400000000000023,-7.434525485778661,0.08590399918527306,28
2012-12-07,Correlation Break,Midwest_vs_Pacific,-2.1858730434663314,3.551,3.287,-0.26400000000000023,-7.434525485778661,0.08590399918527306,28
2012-12-14,Correlation Break,Total Lower 48_vs_Pacific,-2.287111576318022,3.314,3.327,0.0129999999999999,0.39227519613759504,0.09845211380894925,28
2012-12-14,Correlation Break,Mountain_vs_Pacific,-2.6890104301402307,3.314,3.327,0.0129999999999999,0.39227519613759504,0.09845211380894925,28
2012-12-14,Correlation Break,East_vs_Pacific,-3.238323936649665,3.314,3.327,0.0129999999999999,0.39227519613759504,0.09845211380894925,28
2012-12-14,Correlation Break,Midwest_vs_Pacific,-2.4588479656115165,3.314,3.327,0.0129999999999999,0.39227519613759504,0.09845211380894925,28
2012-12-21,Correlation Break,Total Lower 48_vs_East,-2.054537183757535,3.451,3.566,0.11499999999999977,3.332367429730506,0.1197319130146681,28
2012-12-21,Correlation Break,East_vs_Pacific,-3.4893110887913137,3.451,3.566,0.11499999999999977,3.332367429730506,0.1197319130146681,28
2012-12-21,Correlation Break,Total Lower 48_vs_Pacific,-2.4902787631903647,3.451,3.566,0.11499999999999977,3.332367429730506,0.1197319130146681,28
2012-12-21,Correlation Break,Midwest_vs_Pacific,-2.6984507903666706,3.451,3.566,0.11499999999999977,3.332367429730506,0.1197319130146681,28
2012-12-21,Correlation Break,Mountain_vs_Pacific,-2.962826537171898,3.451,3.566,0.11499999999999977,3.332367429730506,0.1197319130146681,28
2012-12-28,Correlation Break,Mountain_vs_Pacific,-2.8789577008792677,3.469,3.444,-0.02499999999999991,-0.7206687806284207,0.13826753878152942,28
2012-12-28,Correlation Break,Total Lower 48_vs_East,-2.634311205647658,3.469,3.444,-0.02499999999999991,-0.7206687806284207,0.13826753878152942,28
2012-12-28,Correlation Break,Total Lower 48_vs_Pacific,-2.440780962292329,3.469,3.444,-0.02499999999999991,-0.7206687806284207,0.13826753878152942,28
2012-12-28,Correlation Break,East_vs_Pacific,-3.3562315947787775,3.469,3.444,-0.02499999999999991,-0.7206687806284207,0.13826753878152942,28
2012-12-28,Correlation Break,Midwest_vs_Pacific,-2.663620174865348,3.469,3.444,-0.02499999999999991,-0.7206687806284207,0.13826753878152942,28
2013-01-04,Correlation Break,Total Lower 48_vs_Pacific,-2.0057245794375245,3.287,3.301,0.014000000000000234,0.425920292059636,0.12944109613419166,28
2013-01-04,Correlation Break,Total Lower 48_vs_East,-3.124333494198497,3.287,3.301,0.014000000000000234,0.425920292059636,0.12944109613419166,28
2013-01-04,Correlation Break,Midwest_vs_Pacific,-2.26108629951689,3.287,3.301,0.014000000000000234,0.425920292059636,0.12944109613419166,28
2013-01-04,Correlation Break,East_vs_Pacific,-2.650795309893379,3.287,3.301,0.014000000000000234,0.425920292059636,0.12944109613419166,28
2013-01-04,Correlation Break,Mountain_vs_Pacific,-2.395227758774562,3.287,3.301,0.014000000000000234,0.425920292059636,0.12944109613419166,28
2013-01-11,Correlation Break,South Central_vs_Non Salt,-2.370573129857625,3.327,3.272,-0.05500000000000016,-1.6531409678388989,0.10143884597965518,28
2013-01-11,Correlation Break,East_vs_Mountain,-2.0043664499278337,3.327,3.272,-0.05500000000000016,-1.6531409678388989,0.10143884597965518,28
2013-01-11,Correlation Break,Total Lower 48_vs_East,-3.27957461178782,3.327,3.272,-0.05500000000000016,-1.6531409678388989,0.10143884597965518,28
2013-01-18,Correlation Break,Total Lower 48_vs_East,-2.7338642039328622,3.566,3.153,-0.4129999999999998,-11.581604038137964,0.12234588587064821,28
2013-01-18,Correlation Break,South Central_vs_Non Salt,-2.570775908143093,3.566,3.153,-0.4129999999999998,-11.581604038137964,0.12234588587064821,28
2013-01-18,Correlation Break,East_vs_Midwest,-2.0628079919514195,3.566,3.153,-0.4129999999999998,-11.581604038137964,0.12234588587064821,28
2013-01-25,Correlation Break,South Central_vs_Non Salt,-2.1182981454881564,3.444,3.291,-0.15300000000000002,-4.442508710801395,0.07354475901753553,28
2013-03-22,Ratio Deviation,East/Total Lower 48,-2.3304201838864818,3.927,4.408,0.4810000000000003,12.24853577794755,0.14831242805574146,28
2013-03-29,Ratio Deviation,East/Total Lower 48,-2.4251274596485377,4.015,4.392,0.37700000000000067,9.389788293897901,0.1416871973918672,28
2013-04-05,Ratio Deviation,East/Total Lower 48,-2.5080224563716533,4.125,4.041,-0.08399999999999963,-2.0363636363636273,0.12228310244206735,28
2013-04-12,Ratio Deviation,East/Total Lower 48,-2.1971512222573253,4.222,3.91,-0.3120000000000003,-7.389862624348656,0.15780989165689804,28
2013-04-19,Ratio Deviation,Salt/Non Salt,2.064560124130421,4.408,4.055,-0.35300000000000065,-8.00816696914702,0.16244996299227182,28
2013-04-26,Ratio Deviation,Salt/Non Salt,2.2559940741167397,4.152,4.237,0.08499999999999996,2.0472061657032747,0.148372472097052,28
2013-05-03,Ratio Deviation,Salt/Non Salt,2.432102015958981,4.041,3.984,-0.057000000000000384,-1.4105419450631125,0.12031644783257034,28
2013-05-03,Ratio Deviation,East/Midwest,2.57843771594965,4.041,3.984,-0.057000000000000384,-1.4105419450631125,0.12031644783257034,28
2013-05-10,Ratio Deviation,Salt/Non Salt,2.6521500882642677,3.91,3.828,-0.0820000000000003,-2.0971867007672707,0.1371420188466443,28
2013-05-10,Ratio Deviation,East/Midwest,3.007683500737126,3.91,3.828,-0.0820000000000003,-2.0971867007672707,0.1371420188466443,28
2013-05-17,Ratio Deviation,Salt/Non Salt,2.646669756593059,4.055,3.733,-0.3219999999999996,-7.940813810110965,0.18547764593841798,28
2013-05-17,Ratio Deviation,East/Midwest,3.152502498817202,4.055,3.733,-0.3219999999999996,-7.940813810110965,0.18547764593841798,28
2013-05-24,Ratio Deviation,East/Midwest,3.1105488593350175,4.237,3.771,-0.4660000000000002,-10.998347887656365,0.16721480340026856,28
2013-05-24,Ratio Deviation,Salt/Non Salt,2.4808584094549997,4.237,3.771,-0.4660000000000002,-10.998347887656365,0.16721480340026856,28
2013-05-31,Ratio Deviation,Salt/Non Salt,2.430903905726345,3.984,3.565,-0.41900000000000004,-10.517068273092372,0.13161395569366247,28
